"","X","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"4435",249,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4436",173,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","bag2"
"4437",174,"rabbit","bag",2,0.513573669095385,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"allow","bag2"
"4438",250,"rabbit","box",2,0.486426330904614,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4439",175,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4440",251,"rabbit","box",2,0.617205948993296,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4441",176,"rabbit","bag",2,0.382794051006704,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","bag2"
"4442",252,"rabbit","box",2,0.638809021773526,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4443",177,"rabbit","bag",2,0.361190978226474,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"allow","bag2"
"4444",178,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4445",179,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"allow","box2"
"4446",253,"rabbit","box",2,0.500072945788976,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"allow","box2"
"4447",180,"rabbit","bag",2,0.499927054211024,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"allow","bag2"
"4448",254,"rabbit","box",2,0.500218290394914,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"allow","box2"
"4449",181,"rabbit","bag",2,0.499781709605086,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"allow","bag2"
"4450",255,"rabbit","box",2,0.508364807390705,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"allow","box2"
"4451",182,"rabbit","bag",2,0.491635192609295,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"allow","bag2"
"4452",183,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"allow","box2"
"4453",256,"rabbit","box",2,0.501336818085354,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4454",184,"rabbit","bag",2,0.498663181914646,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"allow","bag2"
"4455",257,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4456",185,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"allow","bag2"
"4457",186,"rabbit","bag",2,0.521760706058556,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"allow","bag2"
"4458",258,"rabbit","box",2,0.478239293941444,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4459",187,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4460",259,"rabbit","box",2,0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4461",188,"rabbit","bag",2,0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.5,1,"allow","bag2"
"4462",260,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4463",189,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"allow","bag2"
"4464",190,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4465",191,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,1,"allow","box2"
"4466",192,"rabbit","bag",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,1,"allow","bag2"
"4467",261,"rabbit","box",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,1,"allow","box2"
"4468",193,"rabbit","bag",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,1,"allow","bag2"
"4469",262,"rabbit","box",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,1,"allow","box2"
"4470",263,"rabbit","box",2,0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,0.5,1,"allow","box2"
"4471",194,"rabbit","bag",2,0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,0.5,1,"allow","bag2"
"4472",195,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,1,"allow","box2"
"4473",264,"rabbit","box",2,0.530859456474367,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4474",196,"rabbit","bag",2,0.469140543525633,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"allow","bag2"
"4475",265,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4476",197,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"allow","bag2"
"4477",266,"rabbit","box",2,0.567303735275038,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4478",198,"rabbit","bag",2,0.432696264724962,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"allow","bag2"
"4479",199,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4480",267,"rabbit","box",2,0.544838636751229,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4481",1100,"rabbit","bag",2,0.455161363248771,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"allow","bag2"
"4482",268,"rabbit","box",2,0.684146032125659,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4483",1101,"rabbit","bag",2,0.315853967874341,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"allow","bag2"
"4484",1102,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4485",1103,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"allow","box2"
"4486",269,"rabbit","box",2,0.500714890791611,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"allow","box2"
"4487",1104,"rabbit","bag",2,0.499285109208389,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"allow","bag2"
"4488",270,"rabbit","box",2,0.502020527049302,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"allow","box2"
"4489",1105,"rabbit","bag",2,0.497979472950698,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"allow","bag2"
"4490",271,"rabbit","box",2,0.507080868104581,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"allow","box2"
"4491",1106,"rabbit","bag",2,0.492919131895419,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"allow","bag2"
"4492",1107,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0,"allow","box2"
"4493",272,"rabbit","box",2,0.516042791380934,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4494",1108,"rabbit","bag",2,0.483957208619066,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","bag2"
"4495",273,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4496",1109,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","bag2"
"4497",274,"rabbit","box",2,0.534278006996189,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4498",1110,"rabbit","bag",2,0.465721993003811,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"allow","bag2"
"4499",1111,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4500",275,"rabbit","box",2,0.58576350062161,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4501",1112,"rabbit","bag",2,0.41423649937839,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","bag2"
"4502",276,"rabbit","box",2,0.659256124385607,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4503",1113,"rabbit","bag",2,0.340743875614394,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"allow","bag2"
"4504",1114,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4505",1115,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"allow","box2"
"4506",277,"rabbit","box",2,0.500360429566159,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"allow","box2"
"4507",1116,"rabbit","bag",2,0.499639570433841,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"allow","bag2"
"4508",278,"rabbit","box",2,0.501032198752816,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"allow","box2"
"4509",1117,"rabbit","bag",2,0.498967801247184,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"allow","bag2"
"4510",279,"rabbit","box",2,0.507817063761952,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"allow","box2"
"4511",1118,"rabbit","bag",2,0.492182936238048,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"allow","bag2"
"4512",1119,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"allow","box2"
"4513",280,"rabbit","box",2,0.503498146877256,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4514",1120,"rabbit","bag",2,0.496501853122743,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","bag2"
"4515",281,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4516",1121,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","bag2"
"4517",282,"rabbit","box",2,0.503991561270754,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4518",1122,"rabbit","bag",2,0.496008438729246,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"allow","bag2"
"4519",1123,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4520",283,"rabbit","box",2,0.617205948993296,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4521",1124,"rabbit","bag",2,0.382794051006704,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","bag2"
"4522",284,"rabbit","box",2,0.638809021773526,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4523",1125,"rabbit","bag",2,0.361190978226474,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"allow","bag2"
"4524",1126,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4525",1127,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"allow","box2"
"4526",285,"rabbit","box",2,0.500072945788976,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"allow","box2"
"4527",1128,"rabbit","bag",2,0.499927054211024,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"allow","bag2"
"4528",286,"rabbit","box",2,0.500218290394914,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"allow","box2"
"4529",1129,"rabbit","bag",2,0.499781709605086,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"allow","bag2"
"4530",287,"rabbit","box",2,0.508364807390705,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"allow","box2"
"4531",1130,"rabbit","bag",2,0.491635192609295,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"allow","bag2"
"4532",1131,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"allow","box2"
"4533",288,"rabbit","box",2,0.500259707506042,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4534",1132,"rabbit","bag",2,0.499740292493958,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"allow","bag2"
"4535",289,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4536",1133,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"allow","bag2"
"4537",1134,"rabbit","bag",2,0.50420571044567,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"allow","bag2"
"4538",290,"rabbit","box",2,0.49579428955433,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4539",1135,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4540",291,"rabbit","box",2,0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4541",1136,"rabbit","bag",2,0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.9,1,"allow","bag2"
"4542",292,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4543",1137,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"allow","bag2"
"4544",1138,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4545",1139,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"allow","box2"
"4546",1140,"rabbit","bag",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,1,"allow","bag2"
"4547",293,"rabbit","box",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,1,"allow","box2"
"4548",1141,"rabbit","bag",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,1,"allow","bag2"
"4549",294,"rabbit","box",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,1,"allow","box2"
"4550",295,"rabbit","box",2,0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,0.9,1,"allow","box2"
"4551",1142,"rabbit","bag",2,0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,0.9,1,"allow","bag2"
"4552",1143,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,1,"allow","box2"
"4553",296,"rabbit","box",2,0.530895334174023,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4554",1144,"rabbit","bag",2,0.469104665825977,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"allow","bag2"
"4555",297,"rabbit","box",2,0.571428571428572,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4556",1145,"rabbit","bag",2,0.428571428571428,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"allow","bag2"
"4557",298,"rabbit","box",2,0.544838636751229,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4558",1146,"rabbit","bag",2,0.455161363248771,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"allow","bag2"
"4559",299,"rabbit","box",2,0.684146032125659,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4560",1147,"rabbit","bag",2,0.315853967874341,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"allow","bag2"
"4561",1148,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4562",1149,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0,"allow","box2"
"4563",2100,"rabbit","box",2,0.500714890791611,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"allow","box2"
"4564",1150,"rabbit","bag",2,0.499285109208389,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"allow","bag2"
"4565",2101,"rabbit","box",2,0.502020527049302,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"allow","box2"
"4566",1151,"rabbit","bag",2,0.497979472950698,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"allow","bag2"
"4567",2102,"rabbit","box",2,0.507080868104581,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"allow","box2"
"4568",1152,"rabbit","bag",2,0.492919131895419,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"allow","bag2"
"4569",1153,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0,"allow","box2"
"4570",2103,"rabbit","box",2,0.515940143135979,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4571",1154,"rabbit","bag",2,0.484059856864021,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"allow","bag2"
"4572",2104,"rabbit","box",2,0.538461538461538,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4573",1155,"rabbit","bag",2,0.461538461538462,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"allow","bag2"
"4574",2105,"rabbit","box",2,0.58576350062161,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4575",1156,"rabbit","bag",2,0.41423649937839,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"allow","bag2"
"4576",2106,"rabbit","box",2,0.659256124385607,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4577",1157,"rabbit","bag",2,0.340743875614394,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"allow","bag2"
"4578",1158,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4579",1159,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"allow","box2"
"4580",2107,"rabbit","box",2,0.500360429566159,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"allow","box2"
"4581",1160,"rabbit","bag",2,0.499639570433841,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"allow","bag2"
"4582",2108,"rabbit","box",2,0.501032198752816,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"allow","box2"
"4583",1161,"rabbit","bag",2,0.498967801247184,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"allow","bag2"
"4584",2109,"rabbit","box",2,0.507817063761952,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"allow","box2"
"4585",1162,"rabbit","bag",2,0.492182936238048,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"allow","bag2"
"4586",1163,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.5,"allow","box2"
"4587",2110,"rabbit","box",2,0.503271464815062,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4588",1164,"rabbit","bag",2,0.496728535184938,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"allow","bag2"
"4589",2111,"rabbit","box",2,0.508196721311476,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4590",1165,"rabbit","bag",2,0.491803278688525,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"allow","bag2"
"4591",2112,"rabbit","box",2,0.617205948993296,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4592",1166,"rabbit","bag",2,0.382794051006704,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"allow","bag2"
"4593",2113,"rabbit","box",2,0.638809021773526,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4594",1167,"rabbit","bag",2,0.361190978226474,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"allow","bag2"
"4595",1168,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4596",1169,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"allow","box2"
"4597",2114,"rabbit","box",2,0.500072945788976,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"allow","box2"
"4598",1170,"rabbit","bag",2,0.499927054211024,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"4599",2115,"rabbit","box",2,0.500218290394914,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"allow","box2"
"4600",1171,"rabbit","bag",2,0.499781709605086,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"4601",2116,"rabbit","box",2,0.508364807390705,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"allow","box2"
"4602",1172,"rabbit","bag",2,0.491635192609295,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"allow","bag2"
"4603",1173,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.9,"allow","box2"
"4604",1174,"rabbit","bag",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",1,1,1,"allow","bag2"
"4605",2117,"rabbit","box",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4606",1175,"rabbit","bag",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,1,"allow","bag2"
"4607",2118,"rabbit","box",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4608",2119,"rabbit","box",2,0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4609",1176,"rabbit","bag",2,0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,1,1,"allow","bag2"
"4610",2120,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4611",1177,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"allow","bag2"
"4612",1178,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4613",1179,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,1,"allow","box2"
"4614",1180,"rabbit","bag",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,1,1,"allow","bag2"
"4615",2121,"rabbit","box",2,0.5,"big","bumford","cco",4,"haddock_model.wppl",2,1,1,"allow","box2"
"4616",1181,"rabbit","bag",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,1,"allow","bag2"
"4617",2122,"rabbit","box",2,0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,1,"allow","box2"
"4618",2123,"rabbit","box",2,0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,1,1,"allow","box2"
"4619",1182,"rabbit","bag",2,0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,1,1,"allow","bag2"
"4620",1183,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,1,"allow","box2"
"4621",2124,"rabbit","box",2,0.521999552965999,"big","bumford","cco",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4622",1184,"rabbit","bag",2,0.478000447034001,"big","bumford","cco",4,"haddock_model.wppl",1,0,0,"disallow","bag2"
"4623",2125,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4624",1185,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0,"disallow","bag2"
"4625",2126,"rabbit","box",2,0.555508583377682,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4626",1186,"rabbit","bag",2,0.444491416622318,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"disallow","bag2"
"4627",1187,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4628",2127,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4629",1188,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0,0,"disallow","bag2"
"4630",2128,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4631",1189,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0,"disallow","bag2"
"4632",1190,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4633",1191,"rabbit","box",2,1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0,0,"disallow","box2"
"4634",2129,"rabbit","box",2,0.501696563029587,"big","bumford","cco",4,"haddock_model.wppl",2,0,0,"disallow","box2"
"4635",1192,"rabbit","bag",2,0.498303436970413,"big","bumford","cco",4,"haddock_model.wppl",2,0,0,"disallow","bag2"
"4636",2130,"rabbit","box",2,0.502843212041985,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0,"disallow","box2"
"4637",1193,"rabbit","bag",2,0.497156787958015,"big","bumford","no-cc",4,"haddock_model.wppl",2,0,0,"disallow","bag2"
"4638",2131,"rabbit","box",2,0.509237408775956,"big","standard","cco",4,"haddock_model.wppl",2,0,0,"disallow","box2"
"4639",1194,"rabbit","bag",2,0.490762591224044,"big","standard","cco",4,"haddock_model.wppl",2,0,0,"disallow","bag2"
"4640",1195,"rabbit","box",2,1,"big","standard","no-cc",4,"haddock_model.wppl",2,0,0,"disallow","box2"
"4641",2132,"rabbit","box",2,0.521999552965999,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4642",1196,"rabbit","bag",2,0.478000447034001,"big","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","bag2"
"4643",2133,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4644",1197,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","bag2"
"4645",2134,"rabbit","box",2,0.555508583377682,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4646",1198,"rabbit","bag",2,0.444491416622318,"big","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"disallow","bag2"
"4647",1199,"rabbit","box",2,1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4648",2135,"rabbit","box",2,0.633620689655172,"big","standard","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
"4649",1200,"rabbit","bag",2,0.366379310344828,"big","standard","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","bag2"
"4650",2136,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0,0.5,"disallow","box2"
