"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"2273","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1409","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","bag2"
"1410","rabbit","bag","2",0.513295937549701,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","bag2"
"2274","rabbit","box","2",0.486704062450299,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1411","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"2275","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1412","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","bag2"
"2276","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1413","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","bag2"
"1414","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"1415","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,0.9,"lastresort","box2"
"2277","rabbit","box","2",0.500155072097501,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","box2"
"1416","rabbit","bag","2",0.499844927902499,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","bag2"
"2278","rabbit","box","2",0.500225862419468,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","box2"
"1417","rabbit","bag","2",0.499774137580532,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","bag2"
"2279","rabbit","box","2",0.508501810811641,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","box2"
"1418","rabbit","bag","2",0.491498189188359,"big","standard","cco",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","bag2"
"1419","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,0.9,"lastresort","box2"
"2280","rabbit","box","2",0.501336818085354,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1420","rabbit","bag","2",0.498663181914646,"big","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","bag2"
"2281","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1421","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","bag2"
"1422","rabbit","bag","2",0.521760706058556,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"lastresort","bag2"
"2282","rabbit","box","2",0.478239293941444,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1423","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"2283","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1424","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","bag2"
"2284","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1425","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.5,1,"lastresort","bag2"
"1426","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1427","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.5,1,"lastresort","box2"
"1428","rabbit","bag","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,1,"lastresort","bag2"
"2285","rabbit","box","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.5,1,"lastresort","box2"
"1429","rabbit","bag","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,1,"lastresort","bag2"
"2286","rabbit","box","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.5,1,"lastresort","box2"
"2287","rabbit","box","2",0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,0.5,1,"lastresort","box2"
"1430","rabbit","bag","2",0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,0.5,1,"lastresort","bag2"
"1431","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.5,1,"lastresort","box2"
"2288","rabbit","box","2",0.582457410705097,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1432","rabbit","bag","2",0.417542589294903,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","bag2"
"2289","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1433","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","bag2"
"2290","rabbit","box","2",0.595955714334369,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1434","rabbit","bag","2",0.404044285665631,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"lastresort","bag2"
"1435","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"2291","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1436","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","bag2"
"2292","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1437","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0,"lastresort","bag2"
"1438","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"1439","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0,"lastresort","box2"
"2293","rabbit","box","2",0.501949156918234,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"lastresort","box2"
"1440","rabbit","bag","2",0.498050843081766,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0,"lastresort","bag2"
"2294","rabbit","box","2",0.502843212041986,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"lastresort","box2"
"1441","rabbit","bag","2",0.497156787958014,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0,"lastresort","bag2"
"2295","rabbit","box","2",0.508529876027029,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"lastresort","box2"
"1442","rabbit","bag","2",0.491470123972971,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0,"lastresort","bag2"
"1443","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0,"lastresort","box2"
"2296","rabbit","box","2",0.538238417058512,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1444","rabbit","bag","2",0.461761582941488,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2"
"2297","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1445","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2"
"2298","rabbit","box","2",0.541280401084156,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1446","rabbit","bag","2",0.458719598915844,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2"
"1447","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"2299","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1448","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2"
"2300","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1449","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","bag2"
"1450","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"1451","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.5,"lastresort","box2"
"2301","rabbit","box","2",0.50084531622407,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","box2"
"1452","rabbit","bag","2",0.49915468377593,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","bag2"
"2302","rabbit","box","2",0.501223277548433,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","box2"
"1453","rabbit","bag","2",0.498776722451567,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","bag2"
"2303","rabbit","box","2",0.508514286289529,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","box2"
"1454","rabbit","bag","2",0.491485713710471,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","bag2"
"1455","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.5,"lastresort","box2"
"2304","rabbit","box","2",0.507420540594664,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1456","rabbit","bag","2",0.492579459405335,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"2305","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1457","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"2306","rabbit","box","2",0.504269474509365,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1458","rabbit","bag","2",0.495730525490635,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"1459","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"2307","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1460","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"2308","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1461","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"1462","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"1463","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"2309","rabbit","box","2",0.500155072097501,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"1464","rabbit","bag","2",0.499844927902499,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"2310","rabbit","box","2",0.500225862419468,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"1465","rabbit","bag","2",0.499774137580532,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"2311","rabbit","box","2",0.508501810811641,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"1466","rabbit","bag","2",0.491498189188359,"big","standard","cco",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"1467","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"2312","rabbit","box","2",0.500259707506042,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1468","rabbit","bag","2",0.499740292493958,"big","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"2313","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1469","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"1470","rabbit","bag","2",0.50420571044567,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"2314","rabbit","box","2",0.49579428955433,"big","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1471","rabbit","box","2",1,"bigger","bumford","no-cc",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"2315","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1472","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"2316","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1473","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"1474","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1475","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"1476","rabbit","bag","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"2317","rabbit","box","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"1477","rabbit","bag","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"2318","rabbit","box","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"2319","rabbit","box","2",0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"1478","rabbit","bag","2",0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"1479","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"2320","rabbit","box","2",0.582767624020888,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1480","rabbit","bag","2",0.417232375979112,"big","bumford","cco",4,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2321","rabbit","box","2",0.6,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1481","rabbit","bag","2",0.4,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2322","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1482","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"2323","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1483","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"1484","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"1485","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0,"lastresort","box2"
"2324","rabbit","box","2",0.501949156918234,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"lastresort","box2"
"1486","rabbit","bag","2",0.498050843081766,"big","bumford","cco",4,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"2325","rabbit","box","2",0.502843212041985,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"lastresort","box2"
"1487","rabbit","bag","2",0.497156787958015,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"2326","rabbit","box","2",0.508529876027029,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"lastresort","box2"
"1488","rabbit","bag","2",0.491470123972971,"big","standard","cco",4,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"1489","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0,"lastresort","box2"
"2327","rabbit","box","2",0.538220400289366,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"1490","rabbit","bag","2",0.461779599710634,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"2328","rabbit","box","2",0.545454545454546,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"1491","rabbit","bag","2",0.454545454545454,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"2329","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"1492","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"2330","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"1493","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.5,"lastresort","bag2"
"1494","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"1495","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.5,"lastresort","box2"
"2331","rabbit","box","2",0.50084531622407,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"1496","rabbit","bag","2",0.49915468377593,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"2332","rabbit","box","2",0.501223277548433,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"1497","rabbit","bag","2",0.498776722451567,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"2333","rabbit","box","2",0.508514286289529,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"1498","rabbit","bag","2",0.491485713710471,"big","standard","cco",4,"haddock_model.wppl",2,1,0.5,"lastresort","bag2"
"1499","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.5,"lastresort","box2"
"2334","rabbit","box","2",0.50720356315048,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"1500","rabbit","bag","2",0.49279643684952,"big","bumford","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"2335","rabbit","box","2",0.508474576271186,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"1501","rabbit","bag","2",0.491525423728814,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"2336","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"1502","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"2337","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"1503","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,0.9,"lastresort","bag2"
"1504","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"1505","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,0.9,"lastresort","box2"
"2338","rabbit","box","2",0.500155072097501,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"lastresort","box2"
"1506","rabbit","bag","2",0.499844927902499,"big","bumford","cco",4,"haddock_model.wppl",2,1,0.9,"lastresort","bag2"
"2339","rabbit","box","2",0.500225862419468,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"lastresort","box2"
"1507","rabbit","bag","2",0.499774137580532,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,0.9,"lastresort","bag2"
"2340","rabbit","box","2",0.508501810811641,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"lastresort","box2"
"1508","rabbit","bag","2",0.491498189188359,"big","standard","cco",4,"haddock_model.wppl",2,1,0.9,"lastresort","bag2"
"1509","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,0.9,"lastresort","box2"
"1510","rabbit","bag","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2341","rabbit","box","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1511","rabbit","bag","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2342","rabbit","box","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"2343","rabbit","box","2",0.624894260507246,"big","standard","cco",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1512","rabbit","bag","2",0.375105739492754,"big","standard","cco",4,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"2344","rabbit","box","2",0.633620689655172,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1513","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",4,"haddock_model.wppl",1,1,1,"lastresort","bag2"
"1514","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1515","rabbit","box","2",1,"bigger","standard","no-cc",4,"haddock_model.wppl",1,1,1,"lastresort","box2"
"1516","rabbit","bag","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,1,1,"lastresort","bag2"
"2345","rabbit","box","2",0.5,"big","bumford","cco",4,"haddock_model.wppl",2,1,1,"lastresort","box2"
"1517","rabbit","bag","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,1,"lastresort","bag2"
"2346","rabbit","box","2",0.5,"big","bumford","no-cc",4,"haddock_model.wppl",2,1,1,"lastresort","box2"
"2347","rabbit","box","2",0.508498691429726,"big","standard","cco",4,"haddock_model.wppl",2,1,1,"lastresort","box2"
"1518","rabbit","bag","2",0.491501308570274,"big","standard","cco",4,"haddock_model.wppl",2,1,1,"lastresort","bag2"
"1519","rabbit","box","2",1,"big","standard","no-cc",4,"haddock_model.wppl",2,1,1,"lastresort","box2"
