"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"12026","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"12027","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"21334","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"12028","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"12029","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"12030","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","bag2"
"21335","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"12031","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.9,0.9,"lastresort","box2"
"3318","rabbit","box","2",0.418098681579507,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21336","rabbit","bag","2",0.388505123097982,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12032","rabbit","bag","1",0.193396195322512,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"3319","rabbit","box","2",0.41776627095119,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21337","rabbit","bag","2",0.387897276400155,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12033","rabbit","bag","1",0.194336452648654,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"21338","rabbit","bag","2",0.333559118453893,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"3320","rabbit","box","2",0.33336794968164,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"4106","rabbit","box","1",0.167017271606342,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box1"
"12034","rabbit","bag","1",0.166055660258126,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"12035","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12036","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21339","rabbit","box","2",0.500714266795465,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12037","rabbit","bag","2",0.499285733204535,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12038","rabbit","bag","2",0.650872010671082,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21340","rabbit","box","2",0.349127989328918,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12039","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21341","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21342","rabbit","box","2",0.500083165482109,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12040","rabbit","bag","2",0.499916834517891,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12041","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12042","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12043","rabbit","bag","2",0.500086571501613,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21343","rabbit","box","2",0.499913428498387,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"3321","rabbit","box","2",0.40944961045919,"big","standard","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21344","rabbit","bag","2",0.38566759841496,"big","standard","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12044","rabbit","bag","1",0.20488279112585,"big","standard","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"21345","rabbit","bag","2",0.403090569712704,"big","standard","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"3322","rabbit","box","2",0.394961140933283,"big","standard","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12045","rabbit","bag","1",0.201948289354013,"big","standard","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"3323","rabbit","box","2",0.343669037639218,"big","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21346","rabbit","bag","2",0.316275942431715,"big","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"4107","rabbit","box","1",0.172176567580934,"big","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box1"
"12046","rabbit","bag","1",0.167878452348133,"big","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag1"
"12047","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12048","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21347","rabbit","box","2",0.514867904413486,"bigger","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12049","rabbit","bag","2",0.485132095586514,"bigger","standard","cco",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12050","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"21348","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12051","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12052","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12053","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12054","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"12055","rabbit","bag","2",0.683218503551227,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","bag2"
"21349","rabbit","box","2",0.316781496448773,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0.9,0.9,"lastresort","box2"
"12056","rabbit","bag","2",0.432393596728234,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"3324","rabbit","box","2",0.353645483181491,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"21350","rabbit","bag","1",0.213960920090275,"big","bumford","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"12057","rabbit","bag","2",0.430318722880887,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"3325","rabbit","box","2",0.354091688841877,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"21351","rabbit","bag","1",0.215589588277236,"big","bumford","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"12058","rabbit","bag","2",0.334812782284906,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"4108","rabbit","box","2",0.332786270528248,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"3326","rabbit","box","1",0.166725850474698,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box1"
"21352","rabbit","bag","1",0.165675096712148,"big","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"12059","rabbit","bag","2",0.963509052895136,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21353","rabbit","box","2",0.0364909471048639,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12060","rabbit","bag","2",0.964994250417044,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21354","rabbit","box","2",0.0350057495829558,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"21355","rabbit","box","2",0.510771369006254,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12061","rabbit","bag","2",0.489228630993746,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"12062","rabbit","bag","2",0.618099766256251,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21356","rabbit","box","2",0.381900233743749,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12063","rabbit","bag","2",0.607899622753765,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21357","rabbit","box","2",0.392100377246235,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12064","rabbit","bag","2",0.510747986437558,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21358","rabbit","box","2",0.489252013562442,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12065","rabbit","bag","2",0.961255420800843,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21359","rabbit","box","2",0.0387445791991573,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12066","rabbit","bag","2",0.964994250417044,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21360","rabbit","box","2",0.0350057495829558,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"21361","rabbit","box","2",0.526315789473684,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12067","rabbit","bag","2",0.473684210526316,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"3327","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12068","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21362","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"3328","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12069","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21363","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"4109","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12070","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"3329","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box1"
"21364","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag1"
"21365","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12071","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"12072","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21366","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"21367","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12073","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"12074","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12075","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21368","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12076","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12077","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12078","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","bag2"
"21369","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"12079","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0.9,1,"lastresort","box2"
"3330","rabbit","box","2",0.417770683684993,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21370","rabbit","bag","2",0.38789433653711,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12080","rabbit","bag","1",0.194334979777897,"big","bumford","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"3331","rabbit","box","2",0.417770683684993,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21371","rabbit","bag","2",0.38789433653711,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12081","rabbit","bag","1",0.194334979777897,"big","bumford","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"3332","rabbit","box","2",0.33311130654854,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21372","rabbit","bag","2",0.33311130654854,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12082","rabbit","bag","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"4110","rabbit","box","1",0.16688869345146,"big","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box1"
"12083","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12084","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12085","rabbit","bag","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21373","rabbit","box","2",0.5,"bigger","bumford","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12086","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21374","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",1,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12087","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21375","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12088","rabbit","bag","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21376","rabbit","box","2",0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12089","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12090","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12091","rabbit","bag","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21377","rabbit","box","2",0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"3333","rabbit","box","2",0.409411716168345,"big","standard","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21378","rabbit","bag","2",0.385824240105926,"big","standard","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12092","rabbit","bag","1",0.204764043725729,"big","standard","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"21379","rabbit","bag","2",0.403092668815798,"big","standard","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"3334","rabbit","box","2",0.394957990179988,"big","standard","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12093","rabbit","bag","1",0.201949341004215,"big","standard","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"3335","rabbit","box","2",0.343644676280475,"big","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21380","rabbit","bag","2",0.316405242956521,"big","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"4111","rabbit","box","1",0.172164362655059,"big","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box1"
"12094","rabbit","bag","1",0.167785718107945,"big","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag1"
"12095","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12096","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21381","rabbit","box","2",0.514749415020134,"bigger","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12097","rabbit","bag","2",0.485250584979866,"bigger","standard","cco",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12098","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"21382","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12099","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12100","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"12101","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12102","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"12103","rabbit","bag","2",0.683218283637189,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","bag2"
"21383","rabbit","box","2",0.316781716362811,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0.9,1,"lastresort","box2"
"3336","rabbit","box","2",0.440447483042937,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12104","rabbit","bag","2",0.393792711510797,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21384","rabbit","bag","1",0.165759805446267,"big","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"12105","rabbit","bag","2",0.429309945921076,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"3337","rabbit","box","2",0.355605862843149,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"21385","rabbit","bag","1",0.215084191235775,"big","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"4112","rabbit","box","2",0.391648153890212,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12106","rabbit","bag","2",0.290046472169166,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"3338","rabbit","box","1",0.196215641470246,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box1"
"21386","rabbit","bag","1",0.122089732470376,"big","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"12107","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12108","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12109","rabbit","bag","2",0.511545295039793,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21387","rabbit","box","2",0.488454704960207,"bigger","bumford","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12110","rabbit","bag","2",0.504050800397687,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21388","rabbit","box","2",0.495949199602313,"big","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12111","rabbit","bag","2",0.603882477525178,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21389","rabbit","box","2",0.396117522474822,"big","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"21390","rabbit","box","2",0.6,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12112","rabbit","bag","2",0.4,"big","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12113","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12114","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12115","rabbit","bag","2",0.526533563572051,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21391","rabbit","box","2",0.473466436427949,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"3339","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12116","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21392","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"3340","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12117","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21393","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"4113","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12118","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"3341","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box1"
"21394","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag1"
"21395","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12119","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12120","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21396","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"21397","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12121","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"12122","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12123","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21398","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12124","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12125","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12126","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","bag2"
"21399","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,0,"lastresort","box2"
"12127","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,0,"lastresort","box2"
"3342","rabbit","box","2",0.421726144122296,"big","bumford","cco",1,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21400","rabbit","bag","2",0.399749561049543,"big","bumford","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12128","rabbit","bag","1",0.17852429482816,"big","bumford","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"3343","rabbit","box","2",0.417726570138642,"big","bumford","cco",2,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21401","rabbit","bag","2",0.387923725979233,"big","bumford","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12129","rabbit","bag","1",0.194349703882125,"big","bumford","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"21402","rabbit","bag","2",0.342351336272454,"big","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"3344","rabbit","box","2",0.336216734999353,"big","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"4114","rabbit","box","1",0.168444512442214,"big","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box1"
"12130","rabbit","bag","1",0.152987416285979,"big","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag1"
"12131","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12132","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21403","rabbit","box","2",0.507049563659231,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12133","rabbit","bag","2",0.492950436340769,"bigger","bumford","cco",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12134","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21404","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12135","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"21405","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","box2"
"21406","rabbit","box","2",0.501193855434899,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","box2"
"12136","rabbit","bag","2",0.498806144565101,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12137","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,0,"lastresort","bag2"
"12138","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,0,"lastresort","bag2"
